Sr No,Store Name,Store Category,Emails,Store Website,Page id,Page Link,Subscribers
1046,Copper Pearl,Baby Goods/Kids Goods,,http://bit.ly/1olnmjR,885143958218231,https://www.facebook.com/copperpearl/,47035
1047,Midcontinent Paleobotanical Colloquium 2017,"Science, Technology & Engineering",,https://sites.google.com/a/umich.edu/mpc2017/,724306764401087,https://www.facebook.com/MPC2017/,44
1048,HE>i,Clothing (Brand),,http://HEgreaterthani.com,173864957945,https://www.facebook.com/HEgreaterthani/,54721
1049,Whispering Pines Tea Company,Tea Room,[brenden@whisperingpinestea.com],www.whisperingpinestea.com,407122189301457,https://www.facebook.com/WhisperingPinesTea/,1208
1050,Anime Gears,Clothing (Brand),,http://www.animegears.com,477237785794519,https://www.facebook.com/AnimeGears/,8579
1051,Biddy Murphy,Gift Shop,[customerservice@biddymurphy.com],http://www.biddymurphy.com,106740049380917,https://www.facebook.com/BiddyMurphy/,35480
1052,pursecase,Product/Service,[info@pursecase.com],www.pursecase.com,316553418451657,https://www.facebook.com/pursecase/,5465
1053,Apparel Loop,Clothing (Brand),[support@apparelloop.com],http://www.apparelloop.com,981493881938810,https://www.facebook.com/apparelloop/,79545
1054,Eurolux Patio San Diego,Furniture Store,[sales@euroluxpatio.com],https://www.euroluxpatio.com/pages/san-diego-patio-furniture-store,358139337602953,https://www.facebook.com/EuroluxPatio/,135
1055,Rye 51,Men's Clothing Store,[hello@rye51.com],www.rye51.com,219854328077596,https://www.facebook.com/rye51/,7030
1056,Cubic Mini Wood Stoves,Home Improvement,[cubicminiwoodstoves@gmail.com],https://cubicminiwoodstoves.com/,837641376299747,https://www.facebook.com/cubicminiwoodstoves/,24584
1057,GrowlerWerks,Food & Beverage Company,[info@growlerwerks.com],http://www.growlerwerks.com,678414518846140,https://www.facebook.com/growlerwerks/,14318
1058,Wild Daisy,Just For Fun,,,515369031909706,https://www.facebook.com/wilddaisy/,243
1059,Garçonne & Chérubin,Clothing (Brand),[contact@gcparis.com],http://www.gcparis.com/#ae2,593938557357897,https://www.facebook.com/garconneetcherubin/,22168
1060,Honolulu Cookie Company,Bakery,[customerservice@honolulucookie.com],www.honolulucookie.com,113186177754,https://www.facebook.com/honolulucookie/,24892
1061,Black Oak LED,Motor Vehicle Company,,http://blackoakled.com,1447545552210958,https://www.facebook.com/BlackOakLED/,16148
1062,illCurrency,Clothing (Brand),[info@illcurrency.com],http://www.illcurrency.com,386145344875902,https://www.facebook.com/illcurrency/,9723
1063,Be Good Organics,Health & Wellness Website,[info@begoodorganics.com],http://www.begoodorganics.com,168378809975766,https://www.facebook.com/begoodorganics/,91625
1064,Lurelly Official,Clothing Store,[info@lurelly.com],http://www.lurelly.com/,321513197904091,https://www.facebook.com/Lurelly/,2669
1065,The Best Shop Deals,Website,,https://thebestshopdeals.com,1379284435424027,https://www.facebook.com/thebestshopdeals/,354
1066,The Beaufort Bonnet Company,Clothing (Brand),,https://www.thebeaufortbonnetcompany.com,401913129844038,https://www.facebook.com/TheBeaufortBonnetCompany/,148112
1067,Ursa Major of Vermont,Skin Care Service,[service@ursamajorvt.com],http://www.ursamajorvt.com,159323594080744,https://www.facebook.com/ursamajorvt/,12620
1068,Kim Jung Gi US,Book,[contact@kimjunggius.com],http://kimjunggius.com,563527120395754,https://www.facebook.com/kimjunggius/,113808
1069,Jetsetter,Local & Travel Website,[support@jetsetter.com],https://www.jetsetter.com/,270352050360,https://www.facebook.com/Jetsetter/,273504
1070,Private Label NYC,Bags/Luggage,[contact@privatelabelnyc.com],http://www.privatelabelnyc.com,983426121785217,https://www.facebook.com/privatelabelnyc/,701
1071,WEST NYC,Footwear Store,[conrad@westnyc.com],http://www.westnyc.com,208386865868702,https://www.facebook.com/westnyc/,8911
1072,Babylon,Live Music Venue,[info@babylon.com.tr],http://www.babylon.com.tr,8087014348,https://www.facebook.com/babylon/,176306
1073,Ariel Blankets,Clothing (Brand),,https://arielblankets.com/,1040561596035591,https://www.facebook.com/Arielblankets/,29936
1074,Sweat Tailor,Clothing (Brand),,http://www.SweatTailor.com,408446372607150,https://www.facebook.com/sweattailor/,5372
1075,Fresh Brewed Tees,Clothing (Brand),,http://www.freshbrewedtees.com,206451217741,https://www.facebook.com/freshbrewedtees/,22086
1076,XO Beauty,Health/Beauty,,http://www.xobeautyshop.com/,387186688021959,https://www.facebook.com/xobeautyshop/,178483
1077,Timex,Jewelry/Watches,,http://www.timex.com,102090186519474,https://www.facebook.com/Timex/,226715
1078,Country Chic Paint,Home Decor,[hello@countrychicpaint.com],http://www.countrychicpaint.com,531898626897536,https://www.facebook.com/CountryChicPaint/,55006
1079,A Touch of Dazzle,Jewelry & Watches Store,[info@atouchofdazzle.com],http://www.atouchofdazzle.com/,1442856889281859,https://www.facebook.com/atouchofdazzle/,9448
1080,The Mane Choice,Hair Salon,[customerservice@themanechoice.com],http://www.TheManeChoice.com,587103638000979,https://www.facebook.com/TheManeChoice/,359634
1081,RockStar Wigs,Product/Service,[service@gothiclolitawigs.com],http://RockStarWigs.com,172541596125950,https://www.facebook.com/RockStarWigs/,53344
1082,Polène,Company,[contact@polene-paris.com],http://www.polene-paris.com,1844332612465362,https://www.facebook.com/poleneparis/,19769
1083,THINK PUP,Clothing (Brand),[info@thinkpup.com],http://www.thinkpup.com,1439096059749636,https://www.facebook.com/thinkpup/,329
1084,Auracristal,Community,,,494858534029011,https://www.facebook.com/auracrystals/,506
1085,Hair,Health/Beauty,,http://www.naysianyiah.mayvenn.com,517658065083558,https://www.facebook.com/mytopnotchproducts/,22
1086,Waist Training Angels,Clothing (Brand),,http://waisttrainingangels.com,1496062514022874,https://www.facebook.com/WaistTrainingAngels/,188009
1087,Uguisu Japanese Craft and Gift Store,Gift Shop,,http://uguisustore.com,121361347936040,https://www.facebook.com/uguisustore/,5557
1088,Golfanything,Sporting Goods Store,[info@golfanything.com],www.golfanything.com,131483276907998,https://www.facebook.com/golfanything/,15139
1089,Tree Tribe,Community,,https://treetribe.com,1460892777557569,https://www.facebook.com/treetribe/,4032
1090,Emte Boutique.,Accessories,[contactemte@gmail.com],http://www.emteboutique.com,637837342969822,https://www.facebook.com/Emteboutique/,1927
1091,etchedwine.com,Gift Shop,,http://etchedwine.com/,335894539922203,https://www.facebook.com/EtchedWine/,4840
1092,Erickson Wood Works,Camera/Photo,,http://ericksonwoodworks.com,611597932264924,https://www.facebook.com/ericksonwoodworks/,534
1093,Level 1,Sports Team,,https://level1productions.com,1.15037E+15,https://www.facebook.com/Level1productions/,9
1094,Eroding Winds,Shopping & Retail,[adam@erodingwinds.com],http://www.erodingwinds.com,1.56215E+15,https://www.facebook.com/erodingwinds/,2239
1095,Sungrubbies.com,Retail Company,[service@sungrubbies.com],https://www.sungrubbies.com/,129127980450330,https://www.facebook.com/sungrubbies/,866
1096,Idroidnation,Computer Company,,http://Idroidnation.com,281359738714995,https://www.facebook.com/idroidnation/,5615
1097,THACKER NYC,Clothing (Brand),[hello@thackernyc.com],http://thackernyc.com,845830685447346,https://www.facebook.com/thackernyc/,7556
1098,Squeaker,Pet Supplies,,http://www.squeakerdogs.com,316400011757479,https://www.facebook.com/Squeakerdogs/,4921
1099,Editstock,Education,[misha@editstock.com],http://www.EditStock.com,212082302277452,https://www.facebook.com/EditStock/,1959
1100,SaveAround,Corporate Office,[info@savearound.com],http://savearound.com,403123273104132,https://www.facebook.com/SaveAround/,5421
1101,pam pam,Clothing Store,[info@pampamlondon.com],https://www.pampamlondon.com/,716702878378116,https://www.facebook.com/pampamlondon/,4322
1102,KinkyCurlyYaki,Health/Beauty,[info@kinkycurlyyaki.com],www.kinkycurlyyaki.com,401467696536323,https://www.facebook.com/KinkyCurlyYaki/,18908
1103,best deal base,Internet Company,[info@bestdealbase.com],www.bestdealbase.com,1760861170843819,https://www.facebook.com/bestdealbase/,97
1104,WattzUp Power,Electronics,[help@wattzuppower.com],http://wattzuppower.com/,697197707053682,https://www.facebook.com/wattzuppower/,2790
1105,Jerkyxp,Food & Beverage Company,,http://www.jerkyxp.com,720191987999850,https://www.facebook.com/jerkyxp/,8102
1106,Reyn Spooner,Clothing (Brand),,https://www.reynspooner.com/,122747257766012,https://www.facebook.com/reynspooner/,7710
1107,Penta Stores,Shopping & Retail,,http://www.eshop247.biz,468365509874198,https://www.facebook.com/PentaStores/,209
1108,Unique hijabs,Clothing (Brand),,,549670405239446,https://www.facebook.com/uniquehijabs/,66
1109,Printed Solid,Engineering Service,[mgorton@printedsolid.com],http://www.printedsolid.com,124075281094358,https://www.facebook.com/PrintedSolid/,2730
1110,Lirum Larum Leg,Games/Toys,[kundeservice@lirumlarumleg.dk],https://www.lirumlarumleg.dk/,42127605782,https://www.facebook.com/lirumlarumleg/,48793
1111,Pump Chasers,Clothing (Brand),,http://PumpChasers.com,1643786569172086,https://www.facebook.com/PumpChasersClothing/,11736
1112,Wood&Faulk,Brand,[mmp@woodandfaulk.com],http://www.woodandfaulk.com,143132912410107,https://www.facebook.com/WoodandFaulk/,6279
1113,Rugged SA,Outdoor Equipment Store,[sales@ruggedsa.co.za],https://ruggedsa.co.za,420770091451689,https://www.facebook.com/RuggedSA/,47015
1114,The Future Kept,Home Decor,[hello@thefuturekept.com],http://thefuturekept.com,1527054847518537,https://www.facebook.com/thefuturekept/,2877
1115,Chimpcase Skinny Case,Phone/Tablet,,https://chimpcase.de,625631104139956,https://www.facebook.com/chimpcase/,38630
1116,Grumpy Vapes,Local Service,[grumpyvapes@gmail.com],,697614763782209,https://www.facebook.com/Grumpyvapes/,25
1117,Revolar,Product/Service,[help@revolar.com],www.revolar.com,1476338615914099,https://www.facebook.com/Revolar/,14362
1118,Econica,Clothing (Brand),,http://www.econica.ca,365983356843679,https://www.facebook.com/econica/,591
1119,Kamedis USA,Health/Beauty,[info@kamedis-usa.com],www.Kamedis-USA.com,260199320713298,https://www.facebook.com/KamedisUSA/,6606
1120,Sola Look,Health/Beauty,[info@solalook.com],http://www.solalook.com,639638512751019,https://www.facebook.com/solalook/,16144
1121,Shop IFidget,Toy Store,[shopifidget@gmail.com],www.shopifidget.com,291269247958194,https://www.facebook.com/shopifidget/,66
1122,"The Whistler Group, Inc.",Retail Company,[info@whistlergroup.com],https://www.whistlergroup.com,77356089935,https://www.facebook.com/WhistlerGroup/,32540
1123,Ergo Back Support,Health/Beauty,[info@wearableergonomics.com],http://www.ergobacksupport.com,676390042462410,https://www.facebook.com/ergobacksupport/,244
1124,Loom,App Page,,loom.co,1592632684368216,https://www.facebook.com/Loom/,4229
1125,Groovy Groomsmen Gifts,Website,[info@groovygroomsmengifts.com],www.GroovyGroomsmenGifts.com,331391206965504,https://www.facebook.com/GroovyGroomsmenGifts/,1934
1126,무안군 라이벌복싱&mma,Gym/Physical Fitness Center,,https://www.facebook.com/rivalboxing,785474941530866,https://www.facebook.com/rivalboxing/,424
1127,LU,Food & Beverage Company,,www.lu.fr,317482588280709,https://www.facebook.com/LU/,802131
1128,SIR the label,Clothing (Brand),,http://sirthelabel.com,827782177245565,https://www.facebook.com/sirthelabel/,4711
1129,CommFront,Company,[info@commfront.com],https://www.commfront.com,201173106667221,https://www.facebook.com/CommFront/,3425
1130,Permacharts - Quick Reference & Study Aids,Educational Supply Store,[info@permacharts.com],http://www.permacharts.com,108202455872575,https://www.facebook.com/Permacharts/,2985
1131,NY Incredibles,Jewelry/Watches,[info@nyincredibles.com],http://www.nyincredibles.com,570455676328779,https://www.facebook.com/nyincredibles/,180343
1132,Bishop Bindings,Product/Service,[info@bishopbindings.com],http://www.bishopbindings.com,481034958609645,https://www.facebook.com/bishopbindings/,1875
1133,PANATĒA,Food & Beverage Company,[info@panateamatcha.com],http://www.panateamatcha.com,216925538442410,https://www.facebook.com/panateamatcha/,4238
