,category,emails,fan_count,id,link,name,website
1047,"Science, Technology & Engineering",,44,724306764401087,https://www.facebook.com/MPC2017/,Midcontinent Paleobotanical Colloquium 2017,https://sites.google.com/a/umich.edu/mpc2017/
1048,Clothing (Brand),,54721,173864957945,https://www.facebook.com/HEgreaterthani/,HE>i,http://HEgreaterthani.com
1049,Tea Room,[brenden@whisperingpinestea.com],1208,407122189301457,https://www.facebook.com/WhisperingPinesTea/,Whispering Pines Tea Company,www.whisperingpinestea.com
1050,Clothing (Brand),,8579,477237785794519,https://www.facebook.com/AnimeGears/,Anime Gears,http://www.animegears.com
1051,Gift Shop,[customerservice@biddymurphy.com],35480,106740049380917,https://www.facebook.com/BiddyMurphy/,Biddy Murphy,http://www.biddymurphy.com
1052,Product/Service,[info@pursecase.com],5465,316553418451657,https://www.facebook.com/pursecase/,pursecase,www.pursecase.com
1053,Clothing (Brand),[support@apparelloop.com],79545,981493881938810,https://www.facebook.com/apparelloop/,Apparel Loop,http://www.apparelloop.com
1054,Furniture Store,[sales@euroluxpatio.com],135,358139337602953,https://www.facebook.com/EuroluxPatio/,Eurolux Patio San Diego,https://www.euroluxpatio.com/pages/san-diego-patio-furniture-store
1055,Men's Clothing Store,[hello@rye51.com],7030,219854328077596,https://www.facebook.com/rye51/,Rye 51,www.rye51.com
1056,Home Improvement,[cubicminiwoodstoves@gmail.com],24584,837641376299747,https://www.facebook.com/cubicminiwoodstoves/,Cubic Mini Wood Stoves,https://cubicminiwoodstoves.com/ 
1057,Food & Beverage Company,[info@growlerwerks.com],14318,678414518846140,https://www.facebook.com/growlerwerks/,GrowlerWerks,http://www.growlerwerks.com
1058,Just For Fun,,243,515369031909706,https://www.facebook.com/wilddaisy/,Wild Daisy,
1059,Clothing (Brand),[contact@gcparis.com],22168,593938557357897,https://www.facebook.com/garconneetcherubin/,Garçonne & Chérubin,http://www.gcparis.com/#ae2
1060,Bakery,[customerservice@honolulucookie.com],24892,113186177754,https://www.facebook.com/honolulucookie/,Honolulu Cookie Company,www.honolulucookie.com
1061,Motor Vehicle Company,,16148,1447545552210958,https://www.facebook.com/BlackOakLED/,Black Oak LED,http://blackoakled.com
1062,Clothing (Brand),[info@illcurrency.com],9723,386145344875902,https://www.facebook.com/illcurrency/,illCurrency,http://www.illcurrency.com
1063,Health & Wellness Website,[info@begoodorganics.com],91625,168378809975766,https://www.facebook.com/begoodorganics/,Be Good Organics,http://www.begoodorganics.com
1064,Clothing Store,[info@lurelly.com],2669,321513197904091,https://www.facebook.com/Lurelly/,Lurelly Official,http://www.lurelly.com/
1065,Website,,354,1379284435424027,https://www.facebook.com/thebestshopdeals/,The Best Shop Deals,https://thebestshopdeals.com
1066,Clothing (Brand),,148112,401913129844038,https://www.facebook.com/TheBeaufortBonnetCompany/,The Beaufort Bonnet Company,https://www.thebeaufortbonnetcompany.com
1067,Skin Care Service,[service@ursamajorvt.com],12620,159323594080744,https://www.facebook.com/ursamajorvt/,Ursa Major of Vermont,http://www.ursamajorvt.com
1068,Book,[contact@kimjunggius.com],113808,563527120395754,https://www.facebook.com/kimjunggius/,Kim Jung Gi US,http://kimjunggius.com
1069,Local & Travel Website,[support@jetsetter.com],273504,270352050360,https://www.facebook.com/Jetsetter/,Jetsetter,https://www.jetsetter.com/
1070,Bags/Luggage,[contact@privatelabelnyc.com],701,983426121785217,https://www.facebook.com/privatelabelnyc/,Private Label NYC,http://www.privatelabelnyc.com
1071,Footwear Store,[conrad@westnyc.com],8911,208386865868702,https://www.facebook.com/westnyc/,WEST NYC,http://www.westnyc.com
1072,Live Music Venue,[info@babylon.com.tr],176306,8087014348,https://www.facebook.com/babylon/,Babylon,http://www.babylon.com.tr
1073,Clothing (Brand),,29936,1040561596035591,https://www.facebook.com/Arielblankets/,Ariel Blankets,https://arielblankets.com/
1074,Clothing (Brand),,5372,408446372607150,https://www.facebook.com/sweattailor/,Sweat Tailor,http://www.SweatTailor.com
1075,Clothing (Brand),,22086,206451217741,https://www.facebook.com/freshbrewedtees/,Fresh Brewed Tees,http://www.freshbrewedtees.com
1076,Health/Beauty,,178483,387186688021959,https://www.facebook.com/xobeautyshop/,XO Beauty,http://www.xobeautyshop.com/
1077,Jewelry/Watches,,226715,102090186519474,https://www.facebook.com/Timex/,Timex,http://www.timex.com
1078,Home Decor,[hello@countrychicpaint.com],55006,531898626897536,https://www.facebook.com/CountryChicPaint/,Country Chic Paint,http://www.countrychicpaint.com
1079,Jewelry & Watches Store,[info@atouchofdazzle.com],9448,1442856889281859,https://www.facebook.com/atouchofdazzle/,A Touch of Dazzle,http://www.atouchofdazzle.com/
1080,Hair Salon,[customerservice@themanechoice.com],359634,587103638000979,https://www.facebook.com/TheManeChoice/,The Mane Choice,http://www.TheManeChoice.com
1081,Product/Service,[service@gothiclolitawigs.com],53344,172541596125950,https://www.facebook.com/RockStarWigs/,RockStar Wigs,http://RockStarWigs.com
1082,Company,[contact@polene-paris.com],19769,1844332612465362,https://www.facebook.com/poleneparis/,Polène,http://www.polene-paris.com
1083,Clothing (Brand),[info@thinkpup.com],329,1439096059749636,https://www.facebook.com/thinkpup/,THINK PUP,http://www.thinkpup.com
1084,Community,,506,494858534029011,https://www.facebook.com/auracrystals/,Auracristal,
1085,Health/Beauty,,22,517658065083558,https://www.facebook.com/mytopnotchproducts/,Hair,http://www.naysianyiah.mayvenn.com
1086,Clothing (Brand),,188009,1496062514022874,https://www.facebook.com/WaistTrainingAngels/,Waist Training Angels,http://waisttrainingangels.com
1087,Gift Shop,,5557,121361347936040,https://www.facebook.com/uguisustore/,Uguisu Japanese Craft and Gift Store,http://uguisustore.com
1088,Sporting Goods Store,[info@golfanything.com],15139,131483276907998,https://www.facebook.com/golfanything/,Golfanything,www.golfanything.com
1089,Community,,4032,1460892777557569,https://www.facebook.com/treetribe/,Tree Tribe,https://treetribe.com
1090,Accessories,[contactemte@gmail.com],1927,637837342969822,https://www.facebook.com/Emteboutique/,Emte Boutique.,http://www.emteboutique.com
1091,Gift Shop,,4840,335894539922203,https://www.facebook.com/EtchedWine/,etchedwine.com,http://etchedwine.com/
1092,Camera/Photo,,534,611597932264924,https://www.facebook.com/ericksonwoodworks/,Erickson Wood Works,http://ericksonwoodworks.com
1093,Sports Team,,9,1150374361720560,https://www.facebook.com/Level1productions/,Level 1,https://level1productions.com
1094,Shopping & Retail,[adam@erodingwinds.com],2239,1562145260715360,https://www.facebook.com/erodingwinds/,Eroding Winds,http://www.erodingwinds.com
1095,Retail Company,[service@sungrubbies.com],866,129127980450330,https://www.facebook.com/sungrubbies/,Sungrubbies.com,https://www.sungrubbies.com/
1096,Computer Company,,5615,281359738714995,https://www.facebook.com/idroidnation/,Idroidnation,http://Idroidnation.com
1097,Clothing (Brand),[hello@thackernyc.com],7556,845830685447346,https://www.facebook.com/thackernyc/,THACKER NYC,http://thackernyc.com
1098,Pet Supplies,,4921,316400011757479,https://www.facebook.com/Squeakerdogs/,Squeaker,http://www.squeakerdogs.com
1099,Education,[misha@editstock.com],1959,212082302277452,https://www.facebook.com/EditStock/,Editstock,http://www.EditStock.com
1100,Corporate Office,[info@savearound.com],5421,403123273104132,https://www.facebook.com/SaveAround/,SaveAround,http://savearound.com
1101,Clothing Store,[info@pampamlondon.com],4322,716702878378116,https://www.facebook.com/pampamlondon/,pam pam,https://www.pampamlondon.com/
1102,Health/Beauty,[info@kinkycurlyyaki.com],18908,401467696536323,https://www.facebook.com/KinkyCurlyYaki/,KinkyCurlyYaki,www.kinkycurlyyaki.com
1103,Internet Company,[info@bestdealbase.com],97,1760861170843819,https://www.facebook.com/bestdealbase/,best deal base,www.bestdealbase.com
1104,Electronics,[help@wattzuppower.com],2790,697197707053682,https://www.facebook.com/wattzuppower/,WattzUp Power,http://wattzuppower.com/
1105,Food & Beverage Company,,8102,720191987999850,https://www.facebook.com/jerkyxp/,Jerkyxp,http://www.jerkyxp.com
1106,Clothing (Brand),,7710,122747257766012,https://www.facebook.com/reynspooner/,Reyn Spooner,https://www.reynspooner.com/
1107,Shopping & Retail,,209,468365509874198,https://www.facebook.com/PentaStores/,Penta Stores,http://www.eshop247.biz
1108,Clothing (Brand),,66,549670405239446,https://www.facebook.com/uniquehijabs/,Unique hijabs,
1109,Engineering Service,[mgorton@printedsolid.com],2730,124075281094358,https://www.facebook.com/PrintedSolid/,Printed Solid,http://www.printedsolid.com
1110,Games/Toys,[kundeservice@lirumlarumleg.dk],48793,42127605782,https://www.facebook.com/lirumlarumleg/,Lirum Larum Leg,https://www.lirumlarumleg.dk/
1111,Clothing (Brand),,11736,1643786569172086,https://www.facebook.com/PumpChasersClothing/,Pump Chasers,http://PumpChasers.com
1112,Brand,[mmp@woodandfaulk.com],6279,143132912410107,https://www.facebook.com/WoodandFaulk/,Wood&Faulk,http://www.woodandfaulk.com
1113,Outdoor Equipment Store,[sales@ruggedsa.co.za],47015,420770091451689,https://www.facebook.com/RuggedSA/,Rugged SA,https://ruggedsa.co.za
1114,Home Decor,[hello@thefuturekept.com],2877,1527054847518537,https://www.facebook.com/thefuturekept/,The Future Kept,http://thefuturekept.com
1115,Phone/Tablet,,38630,625631104139956,https://www.facebook.com/chimpcase/,Chimpcase Skinny Case,https://chimpcase.de
1116,Local Service,[grumpyvapes@gmail.com],25,697614763782209,https://www.facebook.com/Grumpyvapes/,Grumpy Vapes,
1117,Product/Service,[help@revolar.com],14362,1476338615914099,https://www.facebook.com/Revolar/,Revolar,www.revolar.com
1118,Clothing (Brand),,591,365983356843679,https://www.facebook.com/econica/,Econica,http://www.econica.ca
1119,Health/Beauty,[info@kamedis-usa.com],6606,260199320713298,https://www.facebook.com/KamedisUSA/,Kamedis USA,www.Kamedis-USA.com
1120,Health/Beauty,[info@solalook.com],16144,639638512751019,https://www.facebook.com/solalook/,Sola Look,http://www.solalook.com
1121,Toy Store,[shopifidget@gmail.com],66,291269247958194,https://www.facebook.com/shopifidget/,Shop IFidget,www.shopifidget.com
1122,Retail Company,[info@whistlergroup.com],32540,77356089935,https://www.facebook.com/WhistlerGroup/,"The Whistler Group, Inc.",https://www.whistlergroup.com
1123,Health/Beauty,[info@wearableergonomics.com],244,676390042462410,https://www.facebook.com/ergobacksupport/,Ergo Back Support,http://www.ergobacksupport.com
1124,App Page,,4229,1592632684368216,https://www.facebook.com/Loom/,Loom,loom.co
1125,Website,[info@groovygroomsmengifts.com],1934,331391206965504,https://www.facebook.com/GroovyGroomsmenGifts/,Groovy Groomsmen Gifts,www.GroovyGroomsmenGifts.com
1126,Gym/Physical Fitness Center,,424,785474941530866,https://www.facebook.com/rivalboxing/,무안군 라이벌복싱&mma,https://www.facebook.com/rivalboxing
1127,Food & Beverage Company,,802131,317482588280709,https://www.facebook.com/LU/,LU,www.lu.fr
1128,Clothing (Brand),,4711,827782177245565,https://www.facebook.com/sirthelabel/,SIR the label,http://sirthelabel.com
1129,Company,[info@commfront.com],3425,201173106667221,https://www.facebook.com/CommFront/,CommFront,https://www.commfront.com
1130,Educational Supply Store,[info@permacharts.com],2985,108202455872575,https://www.facebook.com/Permacharts/,Permacharts - Quick Reference & Study Aids,http://www.permacharts.com
1131,Jewelry/Watches,[info@nyincredibles.com],180343,570455676328779,https://www.facebook.com/nyincredibles/,NY Incredibles,http://www.nyincredibles.com
1132,Product/Service,[info@bishopbindings.com],1875,481034958609645,https://www.facebook.com/bishopbindings/,Bishop Bindings,http://www.bishopbindings.com
1133,Food & Beverage Company,[info@panateamatcha.com],4238,216925538442410,https://www.facebook.com/panateamatcha/,PANATĒA,http://www.panateamatcha.com
